sensor_tag,threshold,input_length_days,washout_days,n_features,n_train,n_val,n_test,train_users,val_users,test_users,train_positive,val_positive,test_positive,seed,algo,params,param_C,param_class_weight,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,param_n_estimators,param_max_depth,param_min_samples_leaf,param_learning_rate,param_subsample,param_scale_pos_weight
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.9753694581280788,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.020902906710550555,500.0,6.0,,0.05,0.7,1.0
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.9605911330049262,0.0,0.0,0.0,0.01980198019801982,0.005,0.03775644235814739,500.0,6.0,,0.05,0.7,auto
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.9507389162561576,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.04438765912237395,500.0,6.0,,0.05,1.0,1.0
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.8866995073891626,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.08432003677457789,500.0,6.0,,0.05,1.0,auto
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.9852216748768473,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.01941004821907362,500.0,6.0,,0.1,0.7,1.0
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.9605911330049262,0.0,0.0,0.0,0.01980198019801982,0.005,0.03950872791979769,500.0,6.0,,0.1,0.7,auto
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.9064039408866995,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.06364027557542172,500.0,6.0,,0.1,1.0,1.0
all,3,7,7,427,777,203,372,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.8866995073891626,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.08724810038506836,500.0,6.0,,0.1,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=0.01;class_weight=None,0.01,,0.9753694581280788,0.0,0.0,0.0,0.02970297029702973,0.005050505050505051,0.06165594007826783,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=0.01;class_weight=balanced,0.01,balanced,0.41379310344827586,0.0,0.0,0.0,0.02970297029702973,0.005050505050505051,0.3829294669115092,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=0.1;class_weight=None,0.1,,0.6403940886699507,0.0,0.0,0.0,0.034653465346534684,0.005076142131979695,0.23870788868960993,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=0.1;class_weight=balanced,0.1,balanced,0.3891625615763547,0.0,0.0,0.0,0.024752475247524774,0.005025125628140704,0.48575906803392244,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=1.0;class_weight=None,1.0,,0.49261083743842365,0.0,0.0,0.0,0.03960396039603964,0.00510204081632653,0.42562250814690594,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=1.0;class_weight=balanced,1.0,balanced,0.3891625615763547,0.0,0.0,0.0,0.04950495049504955,0.005154639175257732,0.5437259692469312,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=10.0;class_weight=None,10.0,,0.4088669950738916,0.0,0.0,0.0,0.03960396039603964,0.00510204081632653,0.5429765759562449,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,lr,C=10.0;class_weight=balanced,10.0,balanced,0.35960591133004927,0.0,0.0,0.0,0.03960396039603964,0.00510204081632653,0.6109669134868906,,,,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=None;min_samples_leaf=1;n_estimators=200,,,0.9704433497536946,0.0,0.0,0.0,0.014851485148514865,0.0049504950495049506,0.08162647783251231,200.0,,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=1;n_estimators=200,,balanced,0.9950738916256158,0.0,0.0,0.0,0.7277227722772277,0.017241379310344827,0.03528374384236453,200.0,,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=None;min_samples_leaf=5;n_estimators=200,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.05644327035258087,200.0,,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=5;n_estimators=200,,balanced,0.9950738916256158,0.0,0.0,0.0,0.43564356435643564,0.008620689655172414,0.06821006468854017,200.0,,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=6;min_samples_leaf=1;n_estimators=200,,,0.9753694581280788,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.06535703216690086,200.0,6.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=1;n_estimators=200,,balanced,0.9950738916256158,0.0,0.0,0.0,0.6287128712871287,0.012987012987012988,0.06123727557013996,200.0,6.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=200,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.05046777616133861,200.0,6.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=200,,balanced,0.9704433497536946,0.0,0.0,0.0,0.5198019801980198,0.010101010101010102,0.08742379275147642,200.0,6.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=200,,,0.9704433497536946,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.08293453758871326,200.0,10.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=200,,balanced,0.9950738916256158,0.0,0.0,0.0,0.7574257425742574,0.0196078431372549,0.04000861355955192,200.0,10.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=10;min_samples_leaf=5;n_estimators=200,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.05593992655354457,200.0,10.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=5;n_estimators=200,,balanced,0.9950738916256158,0.0,0.0,0.0,0.5198019801980198,0.010101010101010102,0.06916726220004402,200.0,10.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=None;min_samples_leaf=1;n_estimators=500,,,0.9753694581280788,0.0,0.0,0.0,0.017326732673267342,0.004975124378109453,0.08295180295566502,500.0,,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=1;n_estimators=500,,balanced,0.9950738916256158,0.0,0.0,0.0,0.5866336633663366,0.011627906976744186,0.04034809852216749,500.0,,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=None;min_samples_leaf=5;n_estimators=500,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.05667551255886254,500.0,,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=5;n_estimators=500,,balanced,0.9950738916256158,0.0,0.0,0.0,0.43564356435643564,0.008620689655172414,0.07048430189168393,500.0,,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=6;min_samples_leaf=1;n_estimators=500,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.06102996606302789,500.0,6.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=1;n_estimators=500,,balanced,0.9950738916256158,0.0,0.0,0.0,0.594059405940594,0.011904761904761904,0.07158959176976022,500.0,6.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=500,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.05048669586224246,500.0,6.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=500,,balanced,0.9901477832512315,0.0,0.0,0.0,0.5346534653465347,0.010416666666666666,0.0907464403152426,500.0,6.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=500,,,0.9753694581280788,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.08145630364291458,500.0,10.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=500,,balanced,0.9950738916256158,0.0,0.0,0.0,0.6039603960396039,0.012195121951219513,0.0449789488302373,500.0,10.0,1.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=None;max_depth=10;min_samples_leaf=5;n_estimators=500,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.05649646226188811,500.0,10.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=5;n_estimators=500,,balanced,0.9950738916256158,0.0,0.0,0.0,0.4801980198019802,0.009345794392523364,0.07134514298639238,500.0,10.0,5.0,,,
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.034653465346534684,0.005076142131979695,0.00869409076130105,200.0,3.0,,0.05,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.9458128078817734,0.0,0.0,0.0,0.044554455445544594,0.005128205128205128,0.05609620686880623,200.0,3.0,,0.05,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.9950738916256158,0.0,0.0,0.0,0.01980198019801982,0.005,0.008800136776372832,200.0,3.0,,0.05,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.9211822660098522,0.0,0.0,0.0,0.01980198019801982,0.005,0.061988764943195794,200.0,3.0,,0.05,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.009322213553956434,200.0,3.0,,0.1,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.9704433497536946,0.0,0.0,0.0,0.024752475247524774,0.005025125628140704,0.02346451177314561,200.0,3.0,,0.1,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.007914116832355909,200.0,3.0,,0.1,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.9605911330049262,0.0,0.0,0.0,0.02970297029702973,0.005050505050505051,0.05194864903770498,200.0,3.0,,0.1,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.010247672260241205,200.0,6.0,,0.05,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.8916256157635468,0.0,0.0,0.0,0.024752475247524774,0.005025125628140704,0.09168953742511989,200.0,6.0,,0.05,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.9852216748768473,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.023265536808727588,200.0,6.0,,0.05,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.7733990147783252,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.1520105871394987,200.0,6.0,,0.05,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.01265270873954554,200.0,6.0,,0.1,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=0.7,,,0.9211822660098522,0.0,0.0,0.0,0.054455445544554504,0.0051813471502590676,0.07106384878374328,200.0,6.0,,0.1,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=1.0;subsample=1.0,,,0.9802955665024631,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.026025483053596483,200.0,6.0,,0.1,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=200;scale_pos_weight=auto;subsample=1.0,,,0.8275862068965517,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.09622618184875519,200.0,6.0,,0.1,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.008529532981936839,500.0,3.0,,0.05,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.9507389162561576,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.04087759185151986,500.0,3.0,,0.05,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.9950738916256158,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.008277105670781017,500.0,3.0,,0.05,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.9556650246305419,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.04408101676204041,500.0,3.0,,0.05,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.009479952648041155,500.0,3.0,,0.1,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.9655172413793104,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.028824083983522507,500.0,3.0,,0.1,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.009037442677366845,500.0,3.0,,0.1,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=3;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.9359605911330049,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.043391884026769925,500.0,3.0,,0.1,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.009990409050160175,500.0,6.0,,0.05,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.9113300492610837,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.08063591436884741,500.0,6.0,,0.05,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.9852216748768473,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.023867969047577774,500.0,6.0,,0.05,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.05;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.7733990147783252,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.14541046049941872,500.0,6.0,,0.05,1.0,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=0.7,,,0.9950738916256158,0.0,0.0,0.0,0.004950495049504955,0.0049261083743842365,0.010553199769923945,500.0,6.0,,0.1,0.7,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=0.7,,,0.9359605911330049,0.0,0.0,0.0,0.02970297029702973,0.005050505050505051,0.055155822048403455,500.0,6.0,,0.1,0.7,auto
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=1.0;subsample=1.0,,,0.9901477832512315,0.0,0.0,0.0,0.00990099009900991,0.0049504950495049506,0.019789315038583086,500.0,6.0,,0.1,1.0,1.0
all,3,7,14,427,717,203,360,13,3,4,49,1,5,42,xgb,learning_rate=0.1;max_depth=6;n_estimators=500;scale_pos_weight=auto;subsample=1.0,,,0.9113300492610837,0.0,0.0,0.0,0.014851485148514865,0.004975124378109453,0.07546741559905829,500.0,6.0,,0.1,1.0,auto
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=0.01;class_weight=None,0.01,,0.8369565217391305,0.0,0.0,0.0,0.06557377049180324,0.005813953488372093,0.1299063374375107,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=0.01;class_weight=balanced,0.01,balanced,0.34782608695652173,0.0,0.0,0.0,0.1202185792349727,0.006172839506172839,0.4397573216831389,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=0.1;class_weight=None,0.1,,0.6684782608695652,0.0,0.0,0.0,0.15300546448087426,0.00641025641025641,0.28729810449701404,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=0.1;class_weight=balanced,0.1,balanced,0.5,0.0,0.0,0.0,0.20765027322404372,0.00684931506849315,0.4137753179354077,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=1.0;class_weight=None,1.0,,0.6413043478260869,0.0,0.0,0.0,0.2513661202185792,0.007246376811594203,0.33628938430128114,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=1.0;class_weight=balanced,1.0,balanced,0.5489130434782609,0.0,0.0,0.0,0.24590163934426235,0.007194244604316547,0.4015283419290311,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=10.0;class_weight=None,10.0,,0.5978260869565217,0.0,0.0,0.0,0.2622950819672131,0.007352941176470588,0.3746278524337397,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,lr,C=10.0;class_weight=balanced,10.0,balanced,0.532608695652174,0.0,0.0,0.0,0.3005464480874317,0.007751937984496124,0.4318691950436821,,,,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=None;min_samples_leaf=1;n_estimators=200,,,0.9184782608695652,0.0,0.0,0.0,0.0,0.005434782608695652,0.13385326086956523,200.0,,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=1;n_estimators=200,,balanced,0.9945652173913043,0.0,0.0,0.0,0.9562841530054645,0.1,0.06719429347826086,200.0,,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=None;min_samples_leaf=5;n_estimators=200,,,0.9945652173913043,0.0,0.0,0.0,0.060109289617486295,0.005780346820809248,0.08182585707314634,200.0,,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=5;n_estimators=200,,balanced,0.9836956521739131,0.0,0.0,0.0,0.9180327868852459,0.0625,0.10887825664853655,200.0,,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=6;min_samples_leaf=1;n_estimators=200,,,0.9945652173913043,0.0,0.0,0.0,0.0,0.005434782608695652,0.07887777229207096,200.0,6.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=1;n_estimators=200,,balanced,0.9782608695652174,0.0,0.0,0.0,0.9672131147540984,0.14285714285714285,0.09829129821375444,200.0,6.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=200,,,0.9945652173913043,0.0,0.0,0.0,0.032786885245901676,0.0056179775280898875,0.07392298097023543,200.0,6.0,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=200,,balanced,0.9565217391304348,0.0,0.0,0.0,0.907103825136612,0.05555555555555555,0.12676061585884746,200.0,6.0,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=200,,,0.9565217391304348,0.0,0.0,0.0,0.0,0.005434782608695652,0.11678657990144807,200.0,10.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=200,,balanced,0.9945652173913043,0.0,0.0,0.0,0.9672131147540983,0.14285714285714285,0.06898847583452934,200.0,10.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=10;min_samples_leaf=5;n_estimators=200,,,0.9945652173913043,0.0,0.0,0.0,0.05464480874316935,0.005747126436781609,0.08219988159470497,200.0,10.0,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=5;n_estimators=200,,balanced,0.9836956521739131,0.0,0.0,0.0,0.8961748633879781,0.05,0.11083385143334257,200.0,10.0,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=None;min_samples_leaf=1;n_estimators=500,,,0.9565217391304348,0.0,0.0,0.0,0.016393442622950838,0.0055248618784530384,0.13154860869565219,500.0,,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=1;n_estimators=500,,balanced,0.9945652173913043,0.0,0.0,0.0,0.9781420765027322,0.16666666666666666,0.06494852173913043,500.0,,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=None;min_samples_leaf=5;n_estimators=500,,,0.9945652173913043,0.0,0.0,0.0,0.08743169398907102,0.005952380952380952,0.0846716095416491,500.0,,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=None;min_samples_leaf=5;n_estimators=500,,balanced,0.9782608695652174,0.0,0.0,0.0,0.907103825136612,0.05555555555555555,0.11015454260039699,500.0,,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=6;min_samples_leaf=1;n_estimators=500,,,0.9945652173913043,0.0,0.0,0.0,0.0,0.005434782608695652,0.08026424037045807,500.0,6.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=1;n_estimators=500,,balanced,0.9728260869565217,0.0,0.0,0.0,0.9781420765027322,0.2,0.09444251621083218,500.0,6.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=6;min_samples_leaf=5;n_estimators=500,,,0.9945652173913043,0.0,0.0,0.0,0.08743169398907102,0.005952380952380952,0.07539135271530119,500.0,6.0,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=6;min_samples_leaf=5;n_estimators=500,,balanced,0.9619565217391305,0.0,0.0,0.0,0.8852459016393442,0.045454545454545456,0.12561148391931268,500.0,6.0,5.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=None;max_depth=10;min_samples_leaf=1;n_estimators=500,,,0.9619565217391305,0.0,0.0,0.0,0.016393442622950838,0.0055248618784530384,0.11878279003604737,500.0,10.0,1.0,,,
all,3,14,0,427,710,184,350,11,3,4,48,1,4,42,rf,class_weight=balanced;max_depth=10;min_samples_leaf=1;n_estimators=500,,balanced,0.9945652173913043,0.0,0.0,0.0,0.9836065573770492,0.25,0.06714926930399372,500.0,10.0,1.0,,,
